=== Environment ===
hpcc-gpu-5-3
0, Quadro RTX 6000, 23040 MiB
1, Quadro RTX 6000, 23040 MiB
2, Quadro RTX 6000, 23040 MiB
3, Quadro RTX 6000, 23040 MiB
=== GPU state: start ===
index, name, temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
0, Quadro RTX 6000, 27, 300 MHz, 405 MHz, 16.69 W, 0 %, 0 MiB
1, Quadro RTX 6000, 32, 300 MHz, 405 MHz, 16.39 W, 0 %, 0 MiB
2, Quadro RTX 6000, 28, 300 MHz, 405 MHz, 16.76 W, 0 %, 0 MiB
3, Quadro RTX 6000, 27, 300 MHz, 405 MHz, 4.08 W, 0 %, 0 MiB
min_bytes=4KB
max_bytes=32MB
iters=50
warmup=10
rank_list=2 4
backends=device nccl
=== Build alpha_beta_bench with NCCL support ===
mkdir -p build_mpi_nccl_alpha_beta_89261
nvcc -arch=sm_75 -std=c++17 -O2 -Iinclude --default-stream per-thread -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/math_libs/12.3/targets/x86_64-linux/include   -DUSE_MPI -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/hwloc/hwloc201/hwloc/include -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/event/libevent2022/libevent -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/event/libevent2022/libevent/include -Xcompiler -pthread -Xcompiler -fopenmp -DUSE_NCCL -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/include -c tests/benchmark_allreduce_alpha_beta.cu -o build_mpi_nccl_alpha_beta_89261/benchmark_allreduce_alpha_beta.o
mpicxx -o build_mpi_nccl_alpha_beta_89261/benchmark_allreduce_alpha_beta build_mpi_nccl_alpha_beta_89261/benchmark_allreduce_alpha_beta.o -pthread -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/lib -Wl,-rpath -Wl,/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/lib -Wl,--enable-new-dtags -lmpi -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/REDIST/cuda/12.3/targets/x86_64-linux/lib -lcudart \
    -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/lib -Xlinker -rpath -Xlinker /home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/lib -lnccl  -fopenmp
=== nccl_allreduce_baseline ranks=2 backend=device min_bytes=4KB max_bytes=32MB iters=50 warmup=10 ===
allreduce_alpha_beta,backend,ranks,bytes,count,iteration,time_ms
allreduce_alpha_beta,device,2,8388608,2097152,35,11.013371
allreduce_alpha_beta,device,2,8388608,2097152,36,10.664649
allreduce_alpha_beta,device,2,8388608,2097152,37,10.809314
allreduce_alpha_beta,device,2,8388608,2097152,38,10.961382
allreduce_alpha_beta,device,2,8388608,2097152,39,11.088133
allreduce_alpha_beta,device,2,8388608,2097152,40,10.826706
allreduce_alpha_beta,device,2,8388608,2097152,41,10.852255
allreduce_alpha_beta,device,2,8388608,2097152,42,11.063165
allreduce_alpha_beta,device,2,8388608,2097152,43,10.911257
allreduce_alpha_beta,device,2,8388608,2097152,44,10.836135
allreduce_alpha_beta,device,2,8388608,2097152,45,10.838509
allreduce_alpha_beta,device,2,8388608,2097152,46,10.820545
allreduce_alpha_beta,device,2,8388608,2097152,47,10.998022
allreduce_alpha_beta,device,2,8388608,2097152,48,10.776021
allreduce_alpha_beta,device,2,8388608,2097152,49,11.149759
allreduce_alpha_beta,device,2,8388608,2097152,50,11.006387
allreduce_alpha_beta_valid,device,2,8388608,yes
allreduce_alpha_beta,device,2,16777216,4194304,1,21.155809
allreduce_alpha_beta,device,2,16777216,4194304,2,21.304993
allreduce_alpha_beta,device,2,16777216,4194304,3,21.310243
allreduce_alpha_beta,device,2,16777216,4194304,4,21.353134
allreduce_alpha_beta,device,2,16777216,4194304,5,21.201817
allreduce_alpha_beta,device,2,16777216,4194304,6,21.257472
allreduce_alpha_beta,device,2,16777216,4194304,7,21.406996
allreduce_alpha_beta,device,2,16777216,4194304,8,21.233447
allreduce_alpha_beta,device,2,16777216,4194304,9,21.252373
allreduce_alpha_beta,device,2,16777216,4194304,10,21.273473
allreduce_alpha_beta,device,2,16777216,4194304,11,21.197489
allreduce_alpha_beta,device,2,16777216,4194304,12,21.290315
allreduce_alpha_beta,device,2,16777216,4194304,13,21.378041
allreduce_alpha_beta,device,2,16777216,4194304,14,21.245580
allreduce_alpha_beta,device,2,16777216,4194304,15,21.311966
allreduce_alpha_beta,device,2,16777216,4194304,16,21.288782
allreduce_alpha_beta,device,2,16777216,4194304,17,21.315373
allreduce_alpha_beta,device,2,16777216,4194304,18,21.304432
allreduce_alpha_beta,device,2,16777216,4194304,19,21.183883
allreduce_alpha_beta,device,2,16777216,4194304,20,21.205173
allreduce_alpha_beta,device,2,16777216,4194304,21,21.271178
allreduce_alpha_beta,device,2,16777216,4194304,22,21.258915
allreduce_alpha_beta,device,2,16777216,4194304,23,21.182189
allreduce_alpha_beta,device,2,16777216,4194304,24,21.201386
allreduce_alpha_beta,device,2,16777216,4194304,25,21.157162
allreduce_alpha_beta,device,2,16777216,4194304,26,21.284143
allreduce_alpha_beta,device,2,16777216,4194304,27,21.250600
allreduce_alpha_beta,device,2,16777216,4194304,28,21.254747
allreduce_alpha_beta,device,2,16777216,4194304,29,21.285766
allreduce_alpha_beta,device,2,16777216,4194304,30,21.267521
allreduce_alpha_beta,device,2,16777216,4194304,31,21.445048
allreduce_alpha_beta,device,2,16777216,4194304,32,21.291236
allreduce_alpha_beta,device,2,16777216,4194304,33,21.212778
allreduce_alpha_beta,device,2,16777216,4194304,34,21.247534
allreduce_alpha_beta,device,2,16777216,4194304,35,21.231564
allreduce_alpha_beta,device,2,16777216,4194304,36,21.304431
allreduce_alpha_beta,device,2,16777216,4194304,37,21.299182
allreduce_alpha_beta,device,2,16777216,4194304,38,21.219440
allreduce_alpha_beta,device,2,16777216,4194304,39,21.262482
allreduce_alpha_beta,device,2,16777216,4194304,40,21.267391
allreduce_alpha_beta,device,2,16777216,4194304,41,21.249687
allreduce_alpha_beta,device,2,16777216,4194304,42,21.316104
allreduce_alpha_beta,device,2,16777216,4194304,43,21.328297
allreduce_alpha_beta,device,2,16777216,4194304,44,21.313017
allreduce_alpha_beta,device,2,16777216,4194304,45,21.252984
allreduce_alpha_beta,device,2,16777216,4194304,46,21.242565
allreduce_alpha_beta,device,2,16777216,4194304,47,21.294643
allreduce_alpha_beta,device,2,16777216,4194304,48,21.197088
allreduce_alpha_beta,device,2,16777216,4194304,49,21.236312
allreduce_alpha_beta,device,2,16777216,4194304,50,21.237865
allreduce_alpha_beta_valid,device,2,16777216,yes
allreduce_alpha_beta,device,2,33554432,8388608,1,42.364199
allreduce_alpha_beta,device,2,33554432,8388608,2,42.785928
allreduce_alpha_beta,device,2,33554432,8388608,3,42.178808
allreduce_alpha_beta,device,2,33554432,8388608,4,42.345965
allreduce_alpha_beta,device,2,33554432,8388608,5,42.606889
allreduce_alpha_beta,device,2,33554432,8388608,6,42.404896
allreduce_alpha_beta,device,2,33554432,8388608,7,42.292403
allreduce_alpha_beta,device,2,33554432,8388608,8,42.967683
allreduce_alpha_beta,device,2,33554432,8388608,9,42.388706
allreduce_alpha_beta,device,2,33554432,8388608,10,42.245164
allreduce_alpha_beta,device,2,33554432,8388608,11,42.538430
allreduce_alpha_beta,device,2,33554432,8388608,12,42.459991
allreduce_alpha_beta,device,2,33554432,8388608,13,42.807609
allreduce_alpha_beta,device,2,33554432,8388608,14,42.885878
allreduce_alpha_beta,device,2,33554432,8388608,15,42.614574
allreduce_alpha_beta,device,2,33554432,8388608,16,42.310176
allreduce_alpha_beta,device,2,33554432,8388608,17,42.692481
allreduce_alpha_beta,device,2,33554432,8388608,18,42.426076
allreduce_alpha_beta,device,2,33554432,8388608,19,42.184910
allreduce_alpha_beta,device,2,33554432,8388608,20,42.392293
allreduce_alpha_beta,device,2,33554432,8388608,21,42.201510
allreduce_alpha_beta,device,2,33554432,8388608,22,42.051667
allreduce_alpha_beta,device,2,33554432,8388608,23,42.382073
allreduce_alpha_beta,device,2,33554432,8388608,24,42.856322
allreduce_alpha_beta,device,2,33554432,8388608,25,42.303363
allreduce_alpha_beta,device,2,33554432,8388608,26,44.514977
allreduce_alpha_beta,device,2,33554432,8388608,27,42.815585
allreduce_alpha_beta,device,2,33554432,8388608,28,42.803812
allreduce_alpha_beta,device,2,33554432,8388608,29,42.356495
allreduce_alpha_beta,device,2,33554432,8388608,30,42.331547
allreduce_alpha_beta,device,2,33554432,8388608,31,42.520726
allreduce_alpha_beta,device,2,33554432,8388608,32,42.411609
allreduce_alpha_beta,device,2,33554432,8388608,33,42.621967
allreduce_alpha_beta,device,2,33554432,8388608,34,42.349622
allreduce_alpha_beta,device,2,33554432,8388608,35,42.518842
allreduce_alpha_beta,device,2,33554432,8388608,36,42.354702
allreduce_alpha_beta,device,2,33554432,8388608,37,42.506309
allreduce_alpha_beta,device,2,33554432,8388608,38,42.161555
allreduce_alpha_beta,device,2,33554432,8388608,39,42.154251
allreduce_alpha_beta,device,2,33554432,8388608,40,42.240344
allreduce_alpha_beta,device,2,33554432,8388608,41,42.337829
allreduce_alpha_beta,device,2,33554432,8388608,42,42.230947
allreduce_alpha_beta,device,2,33554432,8388608,43,42.773125
allreduce_alpha_beta,device,2,33554432,8388608,44,43.508258
allreduce_alpha_beta,device,2,33554432,8388608,45,42.741665
allreduce_alpha_beta,device,2,33554432,8388608,46,42.383275
allreduce_alpha_beta,device,2,33554432,8388608,47,42.594817
allreduce_alpha_beta,device,2,33554432,8388608,48,42.670210
allreduce_alpha_beta,device,2,33554432,8388608,49,42.209446
allreduce_alpha_beta,device,2,33554432,8388608,50,42.306820
allreduce_alpha_beta_valid,device,2,33554432,yes
=== nccl_allreduce_baseline ranks=2 backend=nccl min_bytes=4KB max_bytes=32MB iters=50 warmup=10 ===
NCCL version 2.18.5+cuda12.2
allreduce_alpha_beta,backend,ranks,bytes,count,iteration,time_ms
allreduce_alpha_beta,nccl,2,4096,1024,1,0.016862
allreduce_alpha_beta,nccl,2,4096,1024,2,0.018796
allreduce_alpha_beta,nccl,2,4096,1024,3,0.017393
allreduce_alpha_beta,nccl,2,4096,1024,4,0.017734
allreduce_alpha_beta,nccl,2,4096,1024,5,0.017703
allreduce_alpha_beta,nccl,2,4096,1024,6,0.018605
allreduce_alpha_beta,nccl,2,4096,1024,7,0.018545
allreduce_alpha_beta,nccl,2,4096,1024,8,0.017874
allreduce_alpha_beta,nccl,2,4096,1024,9,0.017794
allreduce_alpha_beta,nccl,2,4096,1024,10,0.017714
allreduce_alpha_beta,nccl,2,4096,1024,11,0.017854
allreduce_alpha_beta,nccl,2,4096,1024,12,0.017633
allreduce_alpha_beta,nccl,2,4096,1024,13,0.017773
allreduce_alpha_beta,nccl,2,4096,1024,14,0.017573
allreduce_alpha_beta,nccl,2,4096,1024,15,0.017863
allreduce_alpha_beta,nccl,2,4096,1024,16,0.018074
allreduce_alpha_beta,nccl,2,4096,1024,17,0.017583
allreduce_alpha_beta,nccl,2,4096,1024,18,0.017874
allreduce_alpha_beta,nccl,2,4096,1024,19,0.017563
allreduce_alpha_beta,nccl,2,4096,1024,20,0.017644
allreduce_alpha_beta,nccl,2,4096,1024,21,0.017864
allreduce_alpha_beta,nccl,2,4096,1024,22,0.020639
allreduce_alpha_beta,nccl,2,4096,1024,23,0.017974
allreduce_alpha_beta,nccl,2,4096,1024,24,0.017694
allreduce_alpha_beta,nccl,2,4096,1024,25,0.017604
allreduce_alpha_beta,nccl,2,4096,1024,26,0.017574
allreduce_alpha_beta,nccl,2,4096,1024,27,0.017724
allreduce_alpha_beta,nccl,2,4096,1024,28,0.017663
allreduce_alpha_beta,nccl,2,4096,1024,29,0.017724
allreduce_alpha_beta,nccl,2,4096,1024,30,0.017614
allreduce_alpha_beta,nccl,2,4096,1024,31,0.017864
allreduce_alpha_beta,nccl,2,4096,1024,32,0.017864
allreduce_alpha_beta,nccl,2,4096,1024,33,0.018145
allreduce_alpha_beta,nccl,2,4096,1024,34,0.017593
allreduce_alpha_beta,nccl,2,4096,1024,35,0.017503
allreduce_alpha_beta,nccl,2,4096,1024,36,0.017633
allreduce_alpha_beta,nccl,2,4096,1024,37,0.017794
allreduce_alpha_beta,nccl,2,4096,1024,38,0.017613
allreduce_alpha_beta,nccl,2,4096,1024,39,0.017764
allreduce_alpha_beta,nccl,2,4096,1024,40,0.017663
allreduce_alpha_beta,nccl,2,4096,1024,41,0.017653
allreduce_alpha_beta,nccl,2,4096,1024,42,0.017954
allreduce_alpha_beta,nccl,2,4096,1024,43,0.017713
allreduce_alpha_beta,nccl,2,4096,1024,44,0.017804
allreduce_alpha_beta,nccl,2,4096,1024,45,0.017764
allreduce_alpha_beta,nccl,2,4096,1024,46,0.017503
allreduce_alpha_beta,nccl,2,4096,1024,47,0.021841
allreduce_alpha_beta,nccl,2,4096,1024,48,0.018545
allreduce_alpha_beta,nccl,2,4096,1024,49,0.017693
allreduce_alpha_beta,nccl,2,4096,1024,50,0.017724
allreduce_alpha_beta_valid,nccl,2,4096,yes
allreduce_alpha_beta,nccl,2,8192,2048,1,0.018445
allreduce_alpha_beta,nccl,2,8192,2048,2,0.018816
allreduce_alpha_beta,nccl,2,8192,2048,3,0.018475
allreduce_alpha_beta,nccl,2,8192,2048,4,0.018445
allreduce_alpha_beta,nccl,2,8192,2048,5,0.018535
allreduce_alpha_beta,nccl,2,8192,2048,6,0.018846
allreduce_alpha_beta,nccl,2,8192,2048,7,0.018855
allreduce_alpha_beta,nccl,2,8192,2048,8,0.018324
allreduce_alpha_beta,nccl,2,8192,2048,9,0.018305
allreduce_alpha_beta,nccl,2,8192,2048,10,0.018465
allreduce_alpha_beta,nccl,2,8192,2048,11,0.018866
allreduce_alpha_beta,nccl,2,8192,2048,12,0.018345
allreduce_alpha_beta,nccl,2,8192,2048,13,0.018425
allreduce_alpha_beta,nccl,2,8192,2048,14,0.018325
allreduce_alpha_beta,nccl,2,8192,2048,15,0.018605
allreduce_alpha_beta,nccl,2,8192,2048,16,0.018595
allreduce_alpha_beta,nccl,2,8192,2048,17,0.018565
allreduce_alpha_beta,nccl,2,8192,2048,18,0.018505
allreduce_alpha_beta,nccl,2,8192,2048,19,0.018525
allreduce_alpha_beta,nccl,2,8192,2048,20,0.018455
allreduce_alpha_beta,nccl,2,8192,2048,21,0.018315
allreduce_alpha_beta,nccl,2,8192,2048,22,0.018375
allreduce_alpha_beta,nccl,2,8192,2048,23,0.018385
allreduce_alpha_beta,nccl,2,8192,2048,24,0.018334
allreduce_alpha_beta,nccl,2,8192,2048,25,0.023335
allreduce_alpha_beta,nccl,2,8192,2048,26,0.019217
allreduce_alpha_beta,nccl,2,8192,2048,27,0.018816
allreduce_alpha_beta,nccl,2,8192,2048,28,0.018536
allreduce_alpha_beta,nccl,2,8192,2048,29,0.018636
allreduce_alpha_beta,nccl,2,8192,2048,30,0.018475
allreduce_alpha_beta,nccl,2,8192,2048,31,0.018555
allreduce_alpha_beta,nccl,2,8192,2048,32,0.018245
allreduce_alpha_beta,nccl,2,8192,2048,33,0.018535
allreduce_alpha_beta,nccl,2,8192,2048,34,0.018526
allreduce_alpha_beta,nccl,2,8192,2048,35,0.018705
allreduce_alpha_beta,nccl,2,8192,2048,36,0.020028
allreduce_alpha_beta,nccl,2,8192,2048,37,0.018906
allreduce_alpha_beta,nccl,2,8192,2048,38,0.018676
allreduce_alpha_beta,nccl,2,8192,2048,39,0.019737
allreduce_alpha_beta,nccl,2,8192,2048,40,0.019758
allreduce_alpha_beta,nccl,2,8192,2048,41,0.019477
allreduce_alpha_beta,nccl,2,8192,2048,42,0.019748
allreduce_alpha_beta,nccl,2,8192,2048,43,0.019848
allreduce_alpha_beta,nccl,2,8192,2048,44,0.019727
allreduce_alpha_beta,nccl,2,8192,2048,45,0.019066
allreduce_alpha_beta,nccl,2,8192,2048,46,0.018435
allreduce_alpha_beta,nccl,2,8192,2048,47,0.018455
allreduce_alpha_beta,nccl,2,8192,2048,48,0.018586
allreduce_alpha_beta,nccl,2,8192,2048,49,0.018405
allreduce_alpha_beta,nccl,2,8192,2048,50,0.018515
allreduce_alpha_beta_valid,nccl,2,8192,yes
allreduce_alpha_beta,nccl,2,16384,4096,1,0.018505
allreduce_alpha_beta,nccl,2,16384,4096,2,0.021059
allreduce_alpha_beta,nccl,2,16384,4096,3,0.020219
allreduce_alpha_beta,nccl,2,16384,4096,4,0.022592
allreduce_alpha_beta,nccl,2,16384,4096,5,0.021059
allreduce_alpha_beta,nccl,2,16384,4096,6,0.020088
allreduce_alpha_beta,nccl,2,16384,4096,7,0.020268
allreduce_alpha_beta,nccl,2,16384,4096,8,0.020559
allreduce_alpha_beta,nccl,2,16384,4096,9,0.020198
allreduce_alpha_beta,nccl,2,16384,4096,10,0.020098
allreduce_alpha_beta,nccl,2,16384,4096,11,0.020298
allreduce_alpha_beta,nccl,2,16384,4096,12,0.020028
allreduce_alpha_beta,nccl,2,16384,4096,13,0.020449
allreduce_alpha_beta,nccl,2,16384,4096,14,0.020128
allreduce_alpha_beta,nccl,2,16384,4096,15,0.020118
allreduce_alpha_beta,nccl,2,16384,4096,16,0.020219
allreduce_alpha_beta,nccl,2,16384,4096,17,0.020028
allreduce_alpha_beta,nccl,2,16384,4096,18,0.020058
allreduce_alpha_beta,nccl,2,16384,4096,19,0.020139
allreduce_alpha_beta,nccl,2,16384,4096,20,0.020278
allreduce_alpha_beta,nccl,2,16384,4096,21,0.020069
allreduce_alpha_beta,nccl,2,16384,4096,22,0.020008
allreduce_alpha_beta,nccl,2,16384,4096,23,0.020328
allreduce_alpha_beta,nccl,2,16384,4096,24,0.020138
allreduce_alpha_beta,nccl,2,16384,4096,25,0.020158
allreduce_alpha_beta,nccl,2,16384,4096,26,0.019998
allreduce_alpha_beta,nccl,2,16384,4096,27,0.020239
allreduce_alpha_beta,nccl,2,16384,4096,28,0.020138
allreduce_alpha_beta,nccl,2,16384,4096,29,0.020058
allreduce_alpha_beta,nccl,2,16384,4096,30,0.019988
allreduce_alpha_beta,nccl,2,16384,4096,31,0.020198
allreduce_alpha_beta,nccl,2,16384,4096,32,0.020098
allreduce_alpha_beta,nccl,2,16384,4096,33,0.020379
allreduce_alpha_beta,nccl,2,16384,4096,34,0.020188
allreduce_alpha_beta,nccl,2,16384,4096,35,0.020319
allreduce_alpha_beta,nccl,2,16384,4096,36,0.020108
allreduce_alpha_beta,nccl,2,16384,4096,37,0.020098
allreduce_alpha_beta,nccl,2,16384,4096,38,0.020058
allreduce_alpha_beta,nccl,2,16384,4096,39,0.020249
allreduce_alpha_beta,nccl,2,16384,4096,40,0.019817
allreduce_alpha_beta,nccl,2,16384,4096,41,0.020088
allreduce_alpha_beta,nccl,2,16384,4096,42,0.027271
allreduce_alpha_beta,nccl,2,16384,4096,43,0.020890
allreduce_alpha_beta,nccl,2,16384,4096,44,0.020018
allreduce_alpha_beta,nccl,2,16384,4096,45,0.020319
allreduce_alpha_beta,nccl,2,16384,4096,46,0.020048
allreduce_alpha_beta,nccl,2,16384,4096,47,0.020258
allreduce_alpha_beta,nccl,2,16384,4096,48,0.020038
allreduce_alpha_beta,nccl,2,16384,4096,49,0.021912
allreduce_alpha_beta,nccl,2,16384,4096,50,0.020269
allreduce_alpha_beta_valid,nccl,2,16384,yes
allreduce_alpha_beta,nccl,2,32768,8192,1,0.022032
allreduce_alpha_beta,nccl,2,32768,8192,2,0.025168
allreduce_alpha_beta,nccl,2,32768,8192,3,0.023364
allreduce_alpha_beta,nccl,2,32768,8192,4,0.022813
allreduce_alpha_beta,nccl,2,32768,8192,5,0.023064
allreduce_alpha_beta,nccl,2,32768,8192,6,0.023254
allreduce_alpha_beta,nccl,2,32768,8192,7,0.023044
allreduce_alpha_beta,nccl,2,32768,8192,8,0.023134
allreduce_alpha_beta,nccl,2,32768,8192,9,0.023294
allreduce_alpha_beta,nccl,2,32768,8192,10,0.023264
allreduce_alpha_beta,nccl,2,32768,8192,11,0.023544
allreduce_alpha_beta,nccl,2,32768,8192,12,0.023024
allreduce_alpha_beta,nccl,2,32768,8192,13,0.023404
allreduce_alpha_beta,nccl,2,32768,8192,14,0.023304
allreduce_alpha_beta,nccl,2,32768,8192,15,0.023635
allreduce_alpha_beta,nccl,2,32768,8192,16,0.022733
allreduce_alpha_beta,nccl,2,32768,8192,17,0.023625
allreduce_alpha_beta,nccl,2,32768,8192,18,0.023314
allreduce_alpha_beta,nccl,2,32768,8192,19,0.023134
allreduce_alpha_beta,nccl,2,32768,8192,20,0.023866
allreduce_alpha_beta,nccl,2,32768,8192,21,0.023114
allreduce_alpha_beta,nccl,2,32768,8192,22,0.023304
allreduce_alpha_beta,nccl,2,32768,8192,23,0.023174
allreduce_alpha_beta,nccl,2,32768,8192,24,0.023124
allreduce_alpha_beta,nccl,2,32768,8192,25,0.023224
allreduce_alpha_beta,nccl,2,32768,8192,26,0.023144
allreduce_alpha_beta,nccl,2,32768,8192,27,0.023364
allreduce_alpha_beta,nccl,2,32768,8192,28,0.023013
allreduce_alpha_beta,nccl,2,32768,8192,29,0.022894
allreduce_alpha_beta,nccl,2,32768,8192,30,0.023484
allreduce_alpha_beta,nccl,2,32768,8192,31,0.023265
allreduce_alpha_beta,nccl,2,32768,8192,32,0.023284
allreduce_alpha_beta,nccl,2,32768,8192,33,0.023083
allreduce_alpha_beta,nccl,2,32768,8192,34,0.023564
allreduce_alpha_beta,nccl,2,32768,8192,35,0.023465
allreduce_alpha_beta,nccl,2,32768,8192,36,0.023164
allreduce_alpha_beta,nccl,2,32768,8192,37,0.023334
allreduce_alpha_beta,nccl,2,32768,8192,38,0.023484
allreduce_alpha_beta,nccl,2,32768,8192,39,0.023244
allreduce_alpha_beta,nccl,2,32768,8192,40,0.023034
allreduce_alpha_beta,nccl,2,32768,8192,41,0.022893
allreduce_alpha_beta,nccl,2,32768,8192,42,0.023425
allreduce_alpha_beta,nccl,2,32768,8192,43,0.023425
allreduce_alpha_beta,nccl,2,32768,8192,44,0.023304
allreduce_alpha_beta,nccl,2,32768,8192,45,0.023194
allreduce_alpha_beta,nccl,2,32768,8192,46,0.023574
allreduce_alpha_beta,nccl,2,32768,8192,47,0.022913
allreduce_alpha_beta,nccl,2,32768,8192,48,0.023144
allreduce_alpha_beta,nccl,2,32768,8192,49,0.022804
allreduce_alpha_beta,nccl,2,32768,8192,50,0.023465
allreduce_alpha_beta_valid,nccl,2,32768,yes
allreduce_alpha_beta,nccl,2,65536,16384,1,0.033754
allreduce_alpha_beta,nccl,2,65536,16384,2,0.035888
allreduce_alpha_beta,nccl,2,65536,16384,3,0.032913
allreduce_alpha_beta,nccl,2,65536,16384,4,0.032041
allreduce_alpha_beta,nccl,2,65536,16384,5,0.031529
allreduce_alpha_beta,nccl,2,65536,16384,6,0.032041
allreduce_alpha_beta,nccl,2,65536,16384,7,0.031760
allreduce_alpha_beta,nccl,2,65536,16384,8,0.031750
allreduce_alpha_beta,nccl,2,65536,16384,9,0.031891
allreduce_alpha_beta,nccl,2,65536,16384,10,0.031881
allreduce_alpha_beta,nccl,2,65536,16384,11,0.032362
allreduce_alpha_beta,nccl,2,65536,16384,12,0.031600
allreduce_alpha_beta,nccl,2,65536,16384,13,0.031991
allreduce_alpha_beta,nccl,2,65536,16384,14,0.031751
allreduce_alpha_beta,nccl,2,65536,16384,15,0.031981
allreduce_alpha_beta,nccl,2,65536,16384,16,0.039365
allreduce_alpha_beta,nccl,2,65536,16384,17,0.032462
allreduce_alpha_beta,nccl,2,65536,16384,18,0.032010
allreduce_alpha_beta,nccl,2,65536,16384,19,0.032110
allreduce_alpha_beta,nccl,2,65536,16384,20,0.032402
allreduce_alpha_beta,nccl,2,65536,16384,21,0.032051
allreduce_alpha_beta,nccl,2,65536,16384,22,0.031971
allreduce_alpha_beta,nccl,2,65536,16384,23,0.032271
allreduce_alpha_beta,nccl,2,65536,16384,24,0.031841
allreduce_alpha_beta,nccl,2,65536,16384,25,0.032732
allreduce_alpha_beta,nccl,2,65536,16384,26,0.033013
allreduce_alpha_beta,nccl,2,65536,16384,27,0.033243
allreduce_alpha_beta,nccl,2,65536,16384,28,0.033975
allreduce_alpha_beta,nccl,2,65536,16384,29,0.033113
allreduce_alpha_beta,nccl,2,65536,16384,30,0.031720
allreduce_alpha_beta,nccl,2,65536,16384,31,0.032251
allreduce_alpha_beta,nccl,2,65536,16384,32,0.032021
allreduce_alpha_beta,nccl,2,65536,16384,33,0.031841
allreduce_alpha_beta,nccl,2,65536,16384,34,0.031710
allreduce_alpha_beta,nccl,2,65536,16384,35,0.032030
allreduce_alpha_beta,nccl,2,65536,16384,36,0.031740
allreduce_alpha_beta,nccl,2,65536,16384,37,0.032070
allreduce_alpha_beta,nccl,2,65536,16384,38,0.032001
allreduce_alpha_beta,nccl,2,65536,16384,39,0.031951
allreduce_alpha_beta,nccl,2,65536,16384,40,0.032071
allreduce_alpha_beta,nccl,2,65536,16384,41,0.032051
allreduce_alpha_beta,nccl,2,65536,16384,42,0.041028
allreduce_alpha_beta,nccl,2,65536,16384,43,0.032491
allreduce_alpha_beta,nccl,2,65536,16384,44,0.032211
allreduce_alpha_beta,nccl,2,65536,16384,45,0.032372
allreduce_alpha_beta,nccl,2,65536,16384,46,0.031400
allreduce_alpha_beta,nccl,2,65536,16384,47,0.032582
allreduce_alpha_beta,nccl,2,65536,16384,48,0.031419
allreduce_alpha_beta,nccl,2,65536,16384,49,0.031820
allreduce_alpha_beta,nccl,2,65536,16384,50,0.032291
allreduce_alpha_beta_valid,nccl,2,65536,yes
allreduce_alpha_beta,nccl,2,131072,32768,1,0.037280
allreduce_alpha_beta,nccl,2,131072,32768,2,0.038834
allreduce_alpha_beta,nccl,2,131072,32768,3,0.038062
allreduce_alpha_beta,nccl,2,131072,32768,4,0.038333
allreduce_alpha_beta,nccl,2,131072,32768,5,0.038543
allreduce_alpha_beta,nccl,2,131072,32768,6,0.038523
allreduce_alpha_beta,nccl,2,131072,32768,7,0.038784
allreduce_alpha_beta,nccl,2,131072,32768,8,0.037832
allreduce_alpha_beta,nccl,2,131072,32768,9,0.038093
allreduce_alpha_beta,nccl,2,131072,32768,10,0.038333
allreduce_alpha_beta,nccl,2,131072,32768,11,0.038193
allreduce_alpha_beta,nccl,2,131072,32768,12,0.038383
allreduce_alpha_beta,nccl,2,131072,32768,13,0.037942
allreduce_alpha_beta,nccl,2,131072,32768,14,0.038403
allreduce_alpha_beta,nccl,2,131072,32768,15,0.039885
allreduce_alpha_beta,nccl,2,131072,32768,16,0.038163
allreduce_alpha_beta,nccl,2,131072,32768,17,0.038072
