=== Environment ===
hpcc-gpu-5-4
0, Quadro RTX 6000, 23040 MiB
1, Quadro RTX 6000, 23040 MiB
2, Quadro RTX 6000, 23040 MiB
3, Quadro RTX 6000, 23040 MiB
=== GPU state: start ===
index, name, temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
0, Quadro RTX 6000, 27, 300 MHz, 405 MHz, 10.82 W, 0 %, 0 MiB
1, Quadro RTX 6000, 32, 300 MHz, 405 MHz, 6.54 W, 0 %, 0 MiB
2, Quadro RTX 6000, 28, 300 MHz, 405 MHz, 4.75 W, 0 %, 0 MiB
3, Quadro RTX 6000, 28, 300 MHz, 405 MHz, 7.18 W, 0 %, 0 MiB
min_bytes=4KB
max_bytes=32MB
iters=50
warmup=10
rank_list=2 4
backends=host_pinned device
=== Build alpha_beta_bench ===
mkdir -p build_mpi_alpha_beta_88903
nvcc -arch=sm_75 -std=c++17 -O2 -Iinclude --default-stream per-thread -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/math_libs/12.3/targets/x86_64-linux/include   -DUSE_MPI -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/hwloc/hwloc201/hwloc/include -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/event/libevent2022/libevent -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/event/libevent2022/libevent/include -Xcompiler -pthread -Xcompiler -fopenmp -DUSE_NCCL -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/include -c tests/benchmark_allreduce_alpha_beta.cu -o build_mpi_alpha_beta_88903/benchmark_allreduce_alpha_beta.o
mpicxx -o build_mpi_alpha_beta_88903/benchmark_allreduce_alpha_beta build_mpi_alpha_beta_88903/benchmark_allreduce_alpha_beta.o -pthread -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/lib -Wl,-rpath -Wl,/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/lib -Wl,--enable-new-dtags -lmpi -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/REDIST/cuda/12.3/targets/x86_64-linux/lib -lcudart \
    -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/lib -Xlinker -rpath -Xlinker /home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/lib -lnccl  -fopenmp
=== allreduce_alpha_beta ranks=2 backend=host_pinned min_bytes=4KB max_bytes=32MB iters=50 warmup=10 ===
allreduce_alpha_beta,backend,ranks,bytes,count,iteration,time_ms
allreduce_alpha_beta,host_pinned,2,4194304,1048576,26,1.650804
allreduce_alpha_beta,host_pinned,2,4194304,1048576,27,1.669409
allreduce_alpha_beta,host_pinned,2,4194304,1048576,28,1.690328
allreduce_alpha_beta,host_pinned,2,4194304,1048576,29,1.663668
allreduce_alpha_beta,host_pinned,2,4194304,1048576,30,1.679769
allreduce_alpha_beta,host_pinned,2,4194304,1048576,31,1.675751
allreduce_alpha_beta,host_pinned,2,4194304,1048576,32,1.674569
allreduce_alpha_beta,host_pinned,2,4194304,1048576,33,1.674810
allreduce_alpha_beta,host_pinned,2,4194304,1048576,34,1.677113
allreduce_alpha_beta,host_pinned,2,4194304,1048576,35,1.643981
allreduce_alpha_beta,host_pinned,2,4194304,1048576,36,1.693935
allreduce_alpha_beta,host_pinned,2,4194304,1048576,37,1.703313
allreduce_alpha_beta,host_pinned,2,4194304,1048576,38,1.674268
allreduce_alpha_beta,host_pinned,2,4194304,1048576,39,1.690790
allreduce_alpha_beta,host_pinned,2,4194304,1048576,40,1.698945
allreduce_alpha_beta,host_pinned,2,4194304,1048576,41,1.676663
allreduce_alpha_beta,host_pinned,2,4194304,1048576,42,1.664400
allreduce_alpha_beta,host_pinned,2,4194304,1048576,43,1.754731
allreduce_alpha_beta,host_pinned,2,4194304,1048576,44,1.662876
allreduce_alpha_beta,host_pinned,2,4194304,1048576,45,1.684969
allreduce_alpha_beta,host_pinned,2,4194304,1048576,46,1.714414
allreduce_alpha_beta,host_pinned,2,4194304,1048576,47,1.680941
allreduce_alpha_beta,host_pinned,2,4194304,1048576,48,1.699988
allreduce_alpha_beta,host_pinned,2,4194304,1048576,49,1.683966
allreduce_alpha_beta,host_pinned,2,4194304,1048576,50,1.678887
allreduce_alpha_beta,host_pinned,2,8388608,2097152,1,3.788722
allreduce_alpha_beta,host_pinned,2,8388608,2097152,2,3.797789
allreduce_alpha_beta,host_pinned,2,8388608,2097152,3,3.771540
allreduce_alpha_beta,host_pinned,2,8388608,2097152,4,3.780527
allreduce_alpha_beta,host_pinned,2,8388608,2097152,5,3.817306
allreduce_alpha_beta,host_pinned,2,8388608,2097152,6,3.783452
allreduce_alpha_beta,host_pinned,2,8388608,2097152,7,3.817838
allreduce_alpha_beta,host_pinned,2,8388608,2097152,8,3.764165
allreduce_alpha_beta,host_pinned,2,8388608,2097152,9,3.796397
allreduce_alpha_beta,host_pinned,2,8388608,2097152,10,3.804051
allreduce_alpha_beta,host_pinned,2,8388608,2097152,11,3.800805
allreduce_alpha_beta,host_pinned,2,8388608,2097152,12,3.795084
allreduce_alpha_beta,host_pinned,2,8388608,2097152,13,3.777702
allreduce_alpha_beta,host_pinned,2,8388608,2097152,14,3.776348
allreduce_alpha_beta,host_pinned,2,8388608,2097152,15,3.785385
allreduce_alpha_beta,host_pinned,2,8388608,2097152,16,3.776569
allreduce_alpha_beta,host_pinned,2,8388608,2097152,17,3.811175
allreduce_alpha_beta,host_pinned,2,8388608,2097152,18,3.796187
allreduce_alpha_beta,host_pinned,2,8388608,2097152,19,3.814111
allreduce_alpha_beta,host_pinned,2,8388608,2097152,20,3.790906
allreduce_alpha_beta,host_pinned,2,8388608,2097152,21,3.797579
allreduce_alpha_beta,host_pinned,2,8388608,2097152,22,3.806936
allreduce_alpha_beta,host_pinned,2,8388608,2097152,23,3.787861
allreduce_alpha_beta,host_pinned,2,8388608,2097152,24,3.794674
allreduce_alpha_beta,host_pinned,2,8388608,2097152,25,3.781288
allreduce_alpha_beta,host_pinned,2,8388608,2097152,26,3.800234
allreduce_alpha_beta,host_pinned,2,8388608,2097152,27,3.785896
allreduce_alpha_beta,host_pinned,2,8388608,2097152,28,3.768814
allreduce_alpha_beta,host_pinned,2,8388608,2097152,29,3.799052
allreduce_alpha_beta,host_pinned,2,8388608,2097152,30,3.807898
allreduce_alpha_beta,host_pinned,2,8388608,2097152,31,3.803780
allreduce_alpha_beta,host_pinned,2,8388608,2097152,32,3.794674
allreduce_alpha_beta,host_pinned,2,8388608,2097152,33,3.797619
allreduce_alpha_beta,host_pinned,2,8388608,2097152,34,3.770156
allreduce_alpha_beta,host_pinned,2,8388608,2097152,35,3.781107
allreduce_alpha_beta,host_pinned,2,8388608,2097152,36,3.802939
allreduce_alpha_beta,host_pinned,2,8388608,2097152,37,3.776960
allreduce_alpha_beta,host_pinned,2,8388608,2097152,38,3.807678
allreduce_alpha_beta,host_pinned,2,8388608,2097152,39,3.807298
allreduce_alpha_beta,host_pinned,2,8388608,2097152,40,3.780005
allreduce_alpha_beta,host_pinned,2,8388608,2097152,41,3.792539
allreduce_alpha_beta,host_pinned,2,8388608,2097152,42,3.789774
allreduce_alpha_beta,host_pinned,2,8388608,2097152,43,3.787970
allreduce_alpha_beta,host_pinned,2,8388608,2097152,44,3.793030
allreduce_alpha_beta,host_pinned,2,8388608,2097152,45,3.787590
allreduce_alpha_beta,host_pinned,2,8388608,2097152,46,3.770167
allreduce_alpha_beta,host_pinned,2,8388608,2097152,47,3.795515
allreduce_alpha_beta,host_pinned,2,8388608,2097152,48,3.777330
allreduce_alpha_beta,host_pinned,2,8388608,2097152,49,3.798070
allreduce_alpha_beta,host_pinned,2,8388608,2097152,50,3.787650
allreduce_alpha_beta,host_pinned,2,16777216,4194304,1,8.121487
allreduce_alpha_beta,host_pinned,2,16777216,4194304,2,8.175028
allreduce_alpha_beta,host_pinned,2,16777216,4194304,3,8.159499
allreduce_alpha_beta,host_pinned,2,16777216,4194304,4,8.159769
allreduce_alpha_beta,host_pinned,2,16777216,4194304,5,8.173806
allreduce_alpha_beta,host_pinned,2,16777216,4194304,6,8.166863
allreduce_alpha_beta,host_pinned,2,16777216,4194304,7,9.403290
allreduce_alpha_beta,host_pinned,2,16777216,4194304,8,8.436555
allreduce_alpha_beta,host_pinned,2,16777216,4194304,9,8.164448
allreduce_alpha_beta,host_pinned,2,16777216,4194304,10,8.149530
allreduce_alpha_beta,host_pinned,2,16777216,4194304,11,8.183304
allreduce_alpha_beta,host_pinned,2,16777216,4194304,12,8.155551
allreduce_alpha_beta,host_pinned,2,16777216,4194304,13,8.481069
allreduce_alpha_beta,host_pinned,2,16777216,4194304,14,8.636384
allreduce_alpha_beta,host_pinned,2,16777216,4194304,15,8.147477
allreduce_alpha_beta,host_pinned,2,16777216,4194304,16,8.162324
allreduce_alpha_beta,host_pinned,2,16777216,4194304,17,8.166732
allreduce_alpha_beta,host_pinned,2,16777216,4194304,18,8.159659
allreduce_alpha_beta,host_pinned,2,16777216,4194304,19,8.201929
allreduce_alpha_beta,host_pinned,2,16777216,4194304,20,8.168777
allreduce_alpha_beta,host_pinned,2,16777216,4194304,21,8.159459
allreduce_alpha_beta,host_pinned,2,16777216,4194304,22,8.173205
allreduce_alpha_beta,host_pinned,2,16777216,4194304,23,8.176973
allreduce_alpha_beta,host_pinned,2,16777216,4194304,24,8.170350
allreduce_alpha_beta,host_pinned,2,16777216,4194304,25,8.161743
allreduce_alpha_beta,host_pinned,2,16777216,4194304,26,8.181431
allreduce_alpha_beta,host_pinned,2,16777216,4194304,27,8.151083
allreduce_alpha_beta,host_pinned,2,16777216,4194304,28,8.170570
allreduce_alpha_beta,host_pinned,2,16777216,4194304,29,8.166232
allreduce_alpha_beta,host_pinned,2,16777216,4194304,30,8.158247
allreduce_alpha_beta,host_pinned,2,16777216,4194304,31,8.169037
allreduce_alpha_beta,host_pinned,2,16777216,4194304,32,8.180179
allreduce_alpha_beta,host_pinned,2,16777216,4194304,33,8.165170
allreduce_alpha_beta,host_pinned,2,16777216,4194304,34,8.154690
allreduce_alpha_beta,host_pinned,2,16777216,4194304,35,8.177733
allreduce_alpha_beta,host_pinned,2,16777216,4194304,36,8.163336
allreduce_alpha_beta,host_pinned,2,16777216,4194304,37,8.165631
allreduce_alpha_beta,host_pinned,2,16777216,4194304,38,8.169328
allreduce_alpha_beta,host_pinned,2,16777216,4194304,39,8.162205
allreduce_alpha_beta,host_pinned,2,16777216,4194304,40,8.177804
allreduce_alpha_beta,host_pinned,2,16777216,4194304,41,8.142306
allreduce_alpha_beta,host_pinned,2,16777216,4194304,42,8.172724
allreduce_alpha_beta,host_pinned,2,16777216,4194304,43,8.180539
allreduce_alpha_beta,host_pinned,2,16777216,4194304,44,8.166282
allreduce_alpha_beta,host_pinned,2,16777216,4194304,45,8.168156
allreduce_alpha_beta,host_pinned,2,16777216,4194304,46,8.195387
allreduce_alpha_beta,host_pinned,2,16777216,4194304,47,8.179056
allreduce_alpha_beta,host_pinned,2,16777216,4194304,48,8.182443
allreduce_alpha_beta,host_pinned,2,16777216,4194304,49,8.164969
allreduce_alpha_beta,host_pinned,2,16777216,4194304,50,8.160862
allreduce_alpha_beta,host_pinned,2,33554432,8388608,1,18.349743
allreduce_alpha_beta,host_pinned,2,33554432,8388608,2,18.466826
allreduce_alpha_beta,host_pinned,2,33554432,8388608,3,18.469560
allreduce_alpha_beta,host_pinned,2,33554432,8388608,4,18.442420
allreduce_alpha_beta,host_pinned,2,33554432,8388608,5,18.497373
allreduce_alpha_beta,host_pinned,2,33554432,8388608,6,18.441407
allreduce_alpha_beta,host_pinned,2,33554432,8388608,7,18.346878
allreduce_alpha_beta,host_pinned,2,33554432,8388608,8,18.436538
allreduce_alpha_beta,host_pinned,2,33554432,8388608,9,18.437569
allreduce_alpha_beta,host_pinned,2,33554432,8388608,10,18.431759
allreduce_alpha_beta,host_pinned,2,33554432,8388608,11,18.471424
allreduce_alpha_beta,host_pinned,2,33554432,8388608,12,18.466856
allreduce_alpha_beta,host_pinned,2,33554432,8388608,13,18.415348
allreduce_alpha_beta,host_pinned,2,33554432,8388608,14,18.376414
allreduce_alpha_beta,host_pinned,2,33554432,8388608,15,18.381563
allreduce_alpha_beta,host_pinned,2,33554432,8388608,16,18.421369
allreduce_alpha_beta,host_pinned,2,33554432,8388608,17,18.457157
allreduce_alpha_beta,host_pinned,2,33554432,8388608,18,18.451045
allreduce_alpha_beta,host_pinned,2,33554432,8388608,19,18.475822
allreduce_alpha_beta,host_pinned,2,33554432,8388608,20,18.521690
allreduce_alpha_beta,host_pinned,2,33554432,8388608,21,18.448661
allreduce_alpha_beta,host_pinned,2,33554432,8388608,22,18.364361
allreduce_alpha_beta,host_pinned,2,33554432,8388608,23,18.439925
allreduce_alpha_beta,host_pinned,2,33554432,8388608,24,18.436909
allreduce_alpha_beta,host_pinned,2,33554432,8388608,25,18.461616
allreduce_alpha_beta,host_pinned,2,33554432,8388608,26,18.442479
allreduce_alpha_beta,host_pinned,2,33554432,8388608,27,18.507433
allreduce_alpha_beta,host_pinned,2,33554432,8388608,28,18.438893
allreduce_alpha_beta,host_pinned,2,33554432,8388608,29,18.475382
allreduce_alpha_beta,host_pinned,2,33554432,8388608,30,18.455464
allreduce_alpha_beta,host_pinned,2,33554432,8388608,31,18.544824
allreduce_alpha_beta,host_pinned,2,33554432,8388608,32,18.440946
allreduce_alpha_beta,host_pinned,2,33554432,8388608,33,18.476033
allreduce_alpha_beta,host_pinned,2,33554432,8388608,34,18.427952
allreduce_alpha_beta,host_pinned,2,33554432,8388608,35,18.451246
allreduce_alpha_beta,host_pinned,2,33554432,8388608,36,18.485260
allreduce_alpha_beta,host_pinned,2,33554432,8388608,37,18.487144
allreduce_alpha_beta,host_pinned,2,33554432,8388608,38,18.362698
allreduce_alpha_beta,host_pinned,2,33554432,8388608,39,18.381403
allreduce_alpha_beta,host_pinned,2,33554432,8388608,40,18.439544
allreduce_alpha_beta,host_pinned,2,33554432,8388608,41,18.492304
allreduce_alpha_beta,host_pinned,2,33554432,8388608,42,18.399738
allreduce_alpha_beta,host_pinned,2,33554432,8388608,43,18.351687
allreduce_alpha_beta,host_pinned,2,33554432,8388608,44,18.369742
allreduce_alpha_beta,host_pinned,2,33554432,8388608,45,18.463930
allreduce_alpha_beta,host_pinned,2,33554432,8388608,46,18.354051
allreduce_alpha_beta,host_pinned,2,33554432,8388608,47,18.471936
allreduce_alpha_beta,host_pinned,2,33554432,8388608,48,18.419816
allreduce_alpha_beta,host_pinned,2,33554432,8388608,49,18.435787
allreduce_alpha_beta,host_pinned,2,33554432,8388608,50,18.454021
=== allreduce_alpha_beta ranks=2 backend=device min_bytes=4KB max_bytes=32MB iters=50 warmup=10 ===
allreduce_alpha_beta,backend,ranks,bytes,count,iteration,time_ms
allreduce_alpha_beta,device,2,4096,1024,1,0.042400
allreduce_alpha_beta,device,2,4096,1024,2,0.043172
allreduce_alpha_beta,device,2,4096,1024,3,0.039916
allreduce_alpha_beta,device,2,4096,1024,4,0.034726
allreduce_alpha_beta,device,2,4096,1024,5,0.040156
allreduce_alpha_beta,device,2,4096,1024,6,0.039555
allreduce_alpha_beta,device,2,4096,1024,7,0.042631
allreduce_alpha_beta,device,2,4096,1024,8,0.040296
allreduce_alpha_beta,device,2,4096,1024,9,0.037331
allreduce_alpha_beta,device,2,4096,1024,10,0.043483
allreduce_alpha_beta,device,2,4096,1024,11,0.034094
allreduce_alpha_beta,device,2,4096,1024,12,0.046258
allreduce_alpha_beta,device,2,4096,1024,13,0.041058
allreduce_alpha_beta,device,2,4096,1024,14,0.040177
allreduce_alpha_beta,device,2,4096,1024,15,0.036690
allreduce_alpha_beta,device,2,4096,1024,16,0.033454
allreduce_alpha_beta,device,2,4096,1024,17,0.037622
allreduce_alpha_beta,device,2,4096,1024,18,0.039345
allreduce_alpha_beta,device,2,4096,1024,19,0.041519
allreduce_alpha_beta,device,2,4096,1024,20,0.041469
allreduce_alpha_beta,device,2,4096,1024,21,0.038483
allreduce_alpha_beta,device,2,4096,1024,22,0.040466
allreduce_alpha_beta,device,2,4096,1024,23,0.039195
allreduce_alpha_beta,device,2,4096,1024,24,0.038684
allreduce_alpha_beta,device,2,4096,1024,25,0.041108
allreduce_alpha_beta,device,2,4096,1024,26,0.039154
allreduce_alpha_beta,device,2,4096,1024,27,0.037551
allreduce_alpha_beta,device,2,4096,1024,28,0.042921
allreduce_alpha_beta,device,2,4096,1024,29,0.044465
allreduce_alpha_beta,device,2,4096,1024,30,0.040206
allreduce_alpha_beta,device,2,4096,1024,31,0.034916
allreduce_alpha_beta,device,2,4096,1024,32,0.041950
allreduce_alpha_beta,device,2,4096,1024,33,0.041538
allreduce_alpha_beta,device,2,4096,1024,34,0.043032
allreduce_alpha_beta,device,2,4096,1024,35,0.041910
allreduce_alpha_beta,device,2,4096,1024,36,0.038734
allreduce_alpha_beta,device,2,4096,1024,37,0.033724
allreduce_alpha_beta,device,2,4096,1024,38,0.034135
allreduce_alpha_beta,device,2,4096,1024,39,0.039675
allreduce_alpha_beta,device,2,4096,1024,40,0.044344
allreduce_alpha_beta,device,2,4096,1024,41,0.043673
allreduce_alpha_beta,device,2,4096,1024,42,0.039305
allreduce_alpha_beta,device,2,4096,1024,43,0.038403
allreduce_alpha_beta,device,2,4096,1024,44,0.039044
allreduce_alpha_beta,device,2,4096,1024,45,0.038062
allreduce_alpha_beta,device,2,4096,1024,46,0.038423
allreduce_alpha_beta,device,2,4096,1024,47,0.038934
allreduce_alpha_beta,device,2,4096,1024,48,0.039475
allreduce_alpha_beta,device,2,4096,1024,49,0.040778
allreduce_alpha_beta,device,2,4096,1024,50,0.040466
allreduce_alpha_beta,device,2,8192,2048,1,0.039335
allreduce_alpha_beta,device,2,8192,2048,2,0.042080
allreduce_alpha_beta,device,2,8192,2048,3,0.039074
allreduce_alpha_beta,device,2,8192,2048,4,0.040326
allreduce_alpha_beta,device,2,8192,2048,5,0.040337
allreduce_alpha_beta,device,2,8192,2048,6,0.040657
allreduce_alpha_beta,device,2,8192,2048,7,0.044204
allreduce_alpha_beta,device,2,8192,2048,8,0.043563
allreduce_alpha_beta,device,2,8192,2048,9,0.041359
allreduce_alpha_beta,device,2,8192,2048,10,0.041538
allreduce_alpha_beta,device,2,8192,2048,11,0.040947
allreduce_alpha_beta,device,2,8192,2048,12,0.042380
allreduce_alpha_beta,device,2,8192,2048,13,0.040678
allreduce_alpha_beta,device,2,8192,2048,14,0.040767
allreduce_alpha_beta,device,2,8192,2048,15,0.043853
allreduce_alpha_beta,device,2,8192,2048,16,0.042140
allreduce_alpha_beta,device,2,8192,2048,17,0.041639
allreduce_alpha_beta,device,2,8192,2048,18,0.040237
allreduce_alpha_beta,device,2,8192,2048,19,0.038643
allreduce_alpha_beta,device,2,8192,2048,20,0.039054
allreduce_alpha_beta,device,2,8192,2048,21,0.053181
allreduce_alpha_beta,device,2,8192,2048,22,0.043683
allreduce_alpha_beta,device,2,8192,2048,23,0.041138
allreduce_alpha_beta,device,2,8192,2048,24,0.042380
allreduce_alpha_beta,device,2,8192,2048,25,0.041539
allreduce_alpha_beta,device,2,8192,2048,26,0.040987
allreduce_alpha_beta,device,2,8192,2048,27,0.039816
allreduce_alpha_beta,device,2,8192,2048,28,0.041619
allreduce_alpha_beta,device,2,8192,2048,29,0.037852
allreduce_alpha_beta,device,2,8192,2048,30,0.039124
allreduce_alpha_beta,device,2,8192,2048,31,0.039185
allreduce_alpha_beta,device,2,8192,2048,32,0.039164
allreduce_alpha_beta,device,2,8192,2048,33,0.041007
allreduce_alpha_beta,device,2,8192,2048,34,0.039616
allreduce_alpha_beta,device,2,8192,2048,35,0.041428
allreduce_alpha_beta,device,2,8192,2048,36,0.041940
allreduce_alpha_beta,device,2,8192,2048,37,0.040918
allreduce_alpha_beta,device,2,8192,2048,38,0.041158
allreduce_alpha_beta,device,2,8192,2048,39,0.042000
allreduce_alpha_beta,device,2,8192,2048,40,0.041749
allreduce_alpha_beta,device,2,8192,2048,41,0.037060
allreduce_alpha_beta,device,2,8192,2048,42,0.048863
allreduce_alpha_beta,device,2,8192,2048,43,0.042230
allreduce_alpha_beta,device,2,8192,2048,44,0.038714
allreduce_alpha_beta,device,2,8192,2048,45,0.039685
allreduce_alpha_beta,device,2,8192,2048,46,0.039515
allreduce_alpha_beta,device,2,8192,2048,47,0.040156
allreduce_alpha_beta,device,2,8192,2048,48,0.042621
allreduce_alpha_beta,device,2,8192,2048,49,0.041048
allreduce_alpha_beta,device,2,8192,2048,50,0.038583
allreduce_alpha_beta,device,2,16384,4096,1,0.054844
allreduce_alpha_beta,device,2,16384,4096,2,0.055135
allreduce_alpha_beta,device,2,16384,4096,3,0.052840
allreduce_alpha_beta,device,2,16384,4096,4,0.050756
allreduce_alpha_beta,device,2,16384,4096,5,0.048983
allreduce_alpha_beta,device,2,16384,4096,6,0.052970
allreduce_alpha_beta,device,2,16384,4096,7,0.055866
allreduce_alpha_beta,device,2,16384,4096,8,0.056528
allreduce_alpha_beta,device,2,16384,4096,9,0.052459
allreduce_alpha_beta,device,2,16384,4096,10,0.053742
allreduce_alpha_beta,device,2,16384,4096,11,0.055826
allreduce_alpha_beta,device,2,16384,4096,12,0.051237
allreduce_alpha_beta,device,2,16384,4096,13,0.055516
allreduce_alpha_beta,device,2,16384,4096,14,0.050125
allreduce_alpha_beta,device,2,16384,4096,15,0.053151
allreduce_alpha_beta,device,2,16384,4096,16,0.054233
allreduce_alpha_beta,device,2,16384,4096,17,0.053842
allreduce_alpha_beta,device,2,16384,4096,18,0.055375
allreduce_alpha_beta,device,2,16384,4096,19,0.050466
allreduce_alpha_beta,device,2,16384,4096,20,0.050807
allreduce_alpha_beta,device,2,16384,4096,21,0.050566
allreduce_alpha_beta,device,2,16384,4096,22,0.054233
allreduce_alpha_beta,device,2,16384,4096,23,0.064452
allreduce_alpha_beta,device,2,16384,4096,24,0.054243
allreduce_alpha_beta,device,2,16384,4096,25,0.050436
allreduce_alpha_beta,device,2,16384,4096,26,0.049404
allreduce_alpha_beta,device,2,16384,4096,27,0.051016
allreduce_alpha_beta,device,2,16384,4096,28,0.056367
allreduce_alpha_beta,device,2,16384,4096,29,0.055064
allreduce_alpha_beta,device,2,16384,4096,30,0.051428
allreduce_alpha_beta,device,2,16384,4096,31,0.051258
allreduce_alpha_beta,device,2,16384,4096,32,0.054513
allreduce_alpha_beta,device,2,16384,4096,33,0.051939
allreduce_alpha_beta,device,2,16384,4096,34,0.052249
allreduce_alpha_beta,device,2,16384,4096,35,0.049984
allreduce_alpha_beta,device,2,16384,4096,36,0.048943
allreduce_alpha_beta,device,2,16384,4096,37,0.050175
allreduce_alpha_beta,device,2,16384,4096,38,0.052860
allreduce_alpha_beta,device,2,16384,4096,39,0.055054
allreduce_alpha_beta,device,2,16384,4096,40,0.062128
allreduce_alpha_beta,device,2,16384,4096,41,0.050676
allreduce_alpha_beta,device,2,16384,4096,42,0.050155
allreduce_alpha_beta,device,2,16384,4096,43,0.050205
allreduce_alpha_beta,device,2,16384,4096,44,0.053271
allreduce_alpha_beta,device,2,16384,4096,45,0.054082
allreduce_alpha_beta,device,2,16384,4096,46,0.052009
allreduce_alpha_beta,device,2,16384,4096,47,0.049764
allreduce_alpha_beta,device,2,16384,4096,48,0.049854
allreduce_alpha_beta,device,2,16384,4096,49,0.051368
allreduce_alpha_beta,device,2,16384,4096,50,0.055225
allreduce_alpha_beta,device,2,32768,8192,1,0.076315
allreduce_alpha_beta,device,2,32768,8192,2,0.075493
allreduce_alpha_beta,device,2,32768,8192,3,0.076976
allreduce_alpha_beta,device,2,32768,8192,4,0.077697
allreduce_alpha_beta,device,2,32768,8192,5,0.078179
allreduce_alpha_beta,device,2,32768,8192,6,0.073870
allreduce_alpha_beta,device,2,32768,8192,7,0.073018
allreduce_alpha_beta,device,2,32768,8192,8,0.077838
allreduce_alpha_beta,device,2,32768,8192,9,0.076095
allreduce_alpha_beta,device,2,32768,8192,10,0.072066
allreduce_alpha_beta,device,2,32768,8192,11,0.081064
allreduce_alpha_beta,device,2,32768,8192,12,0.082627
allreduce_alpha_beta,device,2,32768,8192,13,0.075424
allreduce_alpha_beta,device,2,32768,8192,14,0.073800
allreduce_alpha_beta,device,2,32768,8192,15,0.072167
allreduce_alpha_beta,device,2,32768,8192,16,0.076184
allreduce_alpha_beta,device,2,32768,8192,17,0.077346
allreduce_alpha_beta,device,2,32768,8192,18,0.075484
allreduce_alpha_beta,device,2,32768,8192,19,0.075503
allreduce_alpha_beta,device,2,32768,8192,20,0.073670
allreduce_alpha_beta,device,2,32768,8192,21,0.079421
allreduce_alpha_beta,device,2,32768,8192,22,0.076045
allreduce_alpha_beta,device,2,32768,8192,23,0.075222
allreduce_alpha_beta,device,2,32768,8192,24,0.075683
allreduce_alpha_beta,device,2,32768,8192,25,0.074943
allreduce_alpha_beta,device,2,32768,8192,26,0.078188
allreduce_alpha_beta,device,2,32768,8192,27,0.073510
allreduce_alpha_beta,device,2,32768,8192,28,0.074591
allreduce_alpha_beta,device,2,32768,8192,29,0.075203
allreduce_alpha_beta,device,2,32768,8192,30,0.077838
allreduce_alpha_beta,device,2,32768,8192,31,0.074231
allreduce_alpha_beta,device,2,32768,8192,32,0.073039
allreduce_alpha_beta,device,2,32768,8192,33,0.073580
allreduce_alpha_beta,device,2,32768,8192,34,0.070233
allreduce_alpha_beta,device,2,32768,8192,35,0.074912
allreduce_alpha_beta,device,2,32768,8192,36,0.079551
allreduce_alpha_beta,device,2,32768,8192,37,0.078950
allreduce_alpha_beta,device,2,32768,8192,38,0.074963
allreduce_alpha_beta,device,2,32768,8192,39,0.074992
allreduce_alpha_beta,device,2,32768,8192,40,0.070754
allreduce_alpha_beta,device,2,32768,8192,41,0.075333
allreduce_alpha_beta,device,2,32768,8192,42,0.072948
allreduce_alpha_beta,device,2,32768,8192,43,0.074782
allreduce_alpha_beta,device,2,32768,8192,44,0.076426
allreduce_alpha_beta,device,2,32768,8192,45,0.075664
allreduce_alpha_beta,device,2,32768,8192,46,0.072758
allreduce_alpha_beta,device,2,32768,8192,47,0.075874
allreduce_alpha_beta,device,2,32768,8192,48,0.080984
allreduce_alpha_beta,device,2,32768,8192,49,0.073619
allreduce_alpha_beta,device,2,32768,8192,50,0.070353
allreduce_alpha_beta,device,2,65536,16384,1,0.115088
allreduce_alpha_beta,device,2,65536,16384,2,0.125849
allreduce_alpha_beta,device,2,65536,16384,3,0.120158
allreduce_alpha_beta,device,2,65536,16384,4,0.118104
allreduce_alpha_beta,device,2,65536,16384,5,0.119446
allreduce_alpha_beta,device,2,65536,16384,6,0.123324
allreduce_alpha_beta,device,2,65536,16384,7,0.123755
